model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,0.8418604651162791,0.7056362790697674,"[0.627906976744186,0.7767441860465116]",3.6056652509332237,0.00029997000299970003,0.0021331200213312003,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.013953488372093023,0.0011990697674418606,"[0.0,0.009302325581395349]",4.427863968285628,0.010498950104989501,0.040173760401737604,0.9977002299770023,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.013953488372093023,0.0011990697674418606,"[0.0,0.009302325581395349]",4.427863968285628,0.010498950104989501,0.040173760401737604,0.9977002299770023,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.013953488372093023,0.0032525581395348837,"[0.0,0.013953488372093023]",2.5340941151949354,0.048095190480951906,0.11400341447336748,0.9883011698830118,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.013953488372093023,0.0032525581395348837,"[0.0,0.013953488372093023]",2.5340941151949354,0.048095190480951906,0.11400341447336748,0.9883011698830118,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.004387179487179487,"[0.0,0.02564102564102564]",-0.4025884693248529,1.0,1.0,0.8466153384661533,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.013115384615384616,"[0.0,0.07692307692307693]",-0.40341076960669414,1.0,1.0,0.8466153384661533,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.7179487179487178,0.7346051282051282,"[0.5897435897435898,0.8717948717948717]",-0.2380714150093725,0.671032896710329,0.9899418221443161,0.412958704129587,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,1.0,0.9748846153846155,"[0.8461538461538461,1.0]",0.5657145333784441,0.7237276272372762,0.9899418221443161,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.02564102564102564,0.0007205128205128204,"[0.0,0.02564102564102564]",5.6009718737084055,0.026797320267973202,0.08575142485751425,0.9986001399860014,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.07692307692307693,0.002153846153846154,"[0.0,0.07692307692307693]",5.629133844570215,0.026797320267973202,0.08575142485751425,0.9987001299870013,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.07692307692307693,0.023033333333333333,"[0.0,0.07692307692307693]",2.2923826414434485,0.05749425057494251,0.12688386333780416,0.9901009899010099,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.23076923076923078,0.06681538461538462,"[0.0,0.23076923076923078]",2.4430614385905773,0.0461953804619538,0.11400341447336748,0.9939006099390061,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.004651162790697674,0.004365736434108527,"[0.0,0.012403100775193798]",0.08641947601457825,0.4938506149385061,0.810421521950369,0.6643335666433356,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.013953488372093023,0.013050232558139535,"[0.0,0.037209302325581395]",0.09171519613468938,0.49305069493050696,0.810421521950369,0.6658334166583342,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.8744186046511628,0.7054883720930233,"[0.6604651162790698,0.7488759689922478]",7.398323442603,9.999000099990002e-05,0.0010665600106656002,1.0,1.0,10000
