model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,review_required,215,677,source_with_target_neighbor_fraction,0.009302325581395349,0.053408372093023265,"[0.018604651162790697,0.09302325581395349]",-2.3837491879544785,0.9986001399860014,1.0,0.004399560043995601,0.024844574366092803,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,uncertain,215,2654,mean_target_neighbor_fraction,0.11627906976744186,0.2321013953488372,"[0.16744186046511628,0.3023255813953488]",-3.3257562616403415,0.9998000199980002,1.0,0.00029997000299970003,0.002215163099074708,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,uncertain,215,2654,source_with_target_neighbor_fraction,0.11627906976744186,0.2321013953488372,"[0.16744186046511628,0.3023255813953488]",-3.3257562616403415,0.9998000199980002,1.0,0.00029997000299970003,0.002215163099074708,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.013953488372093023,0.0011990697674418606,"[0.0,0.009302325581395349]",4.427863968285628,0.010498950104989501,0.0602606406026064,0.9977002299770023,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.013953488372093023,0.0011990697674418606,"[0.0,0.009302325581395349]",4.427863968285628,0.010498950104989501,0.0602606406026064,0.9977002299770023,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.013953488372093023,0.0032525581395348837,"[0.0,0.013953488372093023]",2.5340941151949354,0.048095190480951906,0.17100512171005122,0.9883011698830118,1.0,10000
boundary_orientation_stratified_all_strut_permutation,1,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.013953488372093023,0.0032525581395348837,"[0.0,0.013953488372093023]",2.5340941151949354,0.048095190480951906,0.17100512171005122,0.9883011698830118,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.004387179487179487,"[0.0,0.02564102564102564]",-0.4025884693248529,1.0,1.0,0.8466153384661533,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.013115384615384616,"[0.0,0.07692307692307693]",-0.40341076960669414,1.0,1.0,0.8466153384661533,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.7179487179487178,0.7346051282051282,"[0.5897435897435898,0.8717948717948717]",-0.2380714150093725,0.671032896710329,1.0,0.412958704129587,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,1.0,0.9748846153846155,"[0.8461538461538461,1.0]",0.5657145333784441,0.7237276272372762,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,review_required,13,677,mean_target_neighbor_fraction,0.02564102564102564,0.048371794871794875,"[0.0,0.1282051282051282]",-0.6542092031659292,0.8512148785121488,1.0,0.43225677432256776,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,review_required,13,677,source_with_target_neighbor_fraction,0.07692307692307693,0.13656923076923078,"[0.0,0.3076923076923077]",-0.6303117623579051,0.8512148785121488,1.0,0.44955504449555045,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,uncertain,13,2654,mean_target_neighbor_fraction,0.15384615384615383,0.18888205128205127,"[0.07692307692307693,0.3076923076923077]",-0.552129210544169,0.7684231576842315,1.0,0.34136586341365865,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,uncertain,13,2654,source_with_target_neighbor_fraction,0.38461538461538464,0.45513846153846155,"[0.23076923076923078,0.6923076923076923]",-0.5279195404327132,0.7915208479152085,1.0,0.40045995400459955,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.02564102564102564,0.0007205128205128204,"[0.0,0.02564102564102564]",5.6009718737084055,0.026797320267973202,0.12862713728627137,0.9986001399860014,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.07692307692307693,0.002153846153846154,"[0.0,0.07692307692307693]",5.629133844570215,0.026797320267973202,0.12862713728627137,0.9987001299870013,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.07692307692307693,0.023033333333333333,"[0.0,0.07692307692307693]",2.2923826414434485,0.05749425057494251,0.19032579500670624,0.9901009899010099,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.23076923076923078,0.06681538461538462,"[0.0,0.23076923076923078]",2.4430614385905773,0.0461953804619538,0.17100512171005122,0.9939006099390061,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.004651162790697674,0.004365736434108527,"[0.0,0.012403100775193798]",0.08641947601457825,0.4938506149385061,1.0,0.6643335666433356,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.013953488372093023,0.013050232558139535,"[0.0,0.037209302325581395]",0.09171519613468938,0.49305069493050696,1.0,0.6658334166583342,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.8744186046511628,0.7054883720930233,"[0.6604651162790698,0.7488759689922478]",7.398323442603,9.999000099990002e-05,0.0015998400159984002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,0.9813953488372092,0.9745,"[0.9488372093023256,0.9953488372093023]",0.6064069926319505,0.3715628437156284,1.0,0.7861213878612139,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,review_required,215,677,mean_target_neighbor_fraction,0.017054263565891473,0.054842945736434105,"[0.03410852713178294,0.07751937984496124]",-3.3321090876736337,0.9998000199980002,1.0,0.00029997000299970003,0.002215163099074708,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,review_required,215,677,source_with_target_neighbor_fraction,0.046511627906976744,0.15576232558139536,"[0.09767441860465116,0.2186046511627907]",-3.5332051429696216,0.9998000199980002,1.0,0.00029997000299970003,0.002215163099074708,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,uncertain,215,2654,mean_target_neighbor_fraction,0.08527131782945736,0.2301638759689922,"[0.18914728682170542,0.2728682170542635]",-6.901605550298662,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,uncertain,215,2654,source_with_target_neighbor_fraction,0.20930232558139536,0.5443399999999999,"[0.46511627906976744,0.6232558139534884]",-8.15326821032703,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.006201550387596899,0.0012277519379844963,"[0.0,0.006201550387596899]",2.8117499716623207,0.03569643035696431,0.14899379627254666,0.9925007499250075,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.018604651162790697,0.0036776744186046506,"[0.0,0.018604651162790697]",2.8200691172317027,0.035096490350964904,0.14899379627254666,0.9927007299270073,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.012403100775193798,0.003911317829457364,"[0.0,0.010852713178294572]",3.0993243889065663,0.0096990300969903,0.0602606406026064,0.9957004299570043,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.027906976744186046,0.011429302325581396,"[0.0,0.027906976744186046]",2.0709483206215467,0.054094590540945904,0.1854671675689574,0.9791020897910209,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.004367692307692308,"[0.0,0.03076923076923077]",-0.49745750410104833,1.0,1.0,0.7687231276872313,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.021653846153846155,"[0.0,0.15384615384615385]",-0.5011962333722125,1.0,1.0,0.7687231276872313,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.7076923076923077,0.7388938461538462,"[0.6307692307692307,0.8461538461538463]",-0.5472063841357037,0.7068293170682932,1.0,0.3340665933406659,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,1.0,0.997576923076923,"[0.9230769230769231,1.0]",0.17364467075670298,0.9696030396960303,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,review_required,13,677,mean_target_neighbor_fraction,0.015384615384615385,0.047329230769230776,"[0.0,0.1076923076923077]",-1.1215491089168725,0.9421057894210579,1.0,0.20427957204279573,0.9338494721956377,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,review_required,13,677,source_with_target_neighbor_fraction,0.07692307692307693,0.2098615384615385,"[0.0,0.46153846153846156]",-1.139015339436646,0.9421057894210579,1.0,0.2196780321967803,0.9585950495859504,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,uncertain,13,2654,mean_target_neighbor_fraction,0.1846153846153846,0.18771076923076926,"[0.0923076923076923,0.2923076923076924]",-0.05981867748951511,0.567043295670433,1.0,0.4841515848415158,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,uncertain,13,2654,source_with_target_neighbor_fraction,0.5384615384615384,0.6123384615384615,"[0.38461538461538464,0.8461538461538461]",-0.5829035255676593,0.815918408159184,1.0,0.37466253374662534,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.04615384615384616,0.0007476923076923077,"[0.0,0.015384615384615385]",12.423446996126968,0.00019998000199980003,0.002742582884568686,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.15384615384615385,0.003723076923076923,"[0.0,0.07692307692307693]",8.25753257477301,0.0047995200479952005,0.04188672041886721,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.04615384615384616,0.02095076923076923,"[0.0,0.06153846153846154]",1.2853072645153498,0.17528247175282471,0.5099126450991264,0.932906709329067,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.23076923076923078,0.09923846153846155,"[0.0,0.3076923076923077]",1.4667978112831506,0.15378462153784622,0.46135386461353867,0.9548045195480452,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.00558139534883721,0.0042466046511627905,"[0.0,0.010232558139534885]",0.5139030655969845,0.31056894310568944,0.8769005452395937,0.7746225377462254,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.018604651162790697,0.021078139534883716,"[0.0,0.05116279069767442]",-0.1928231058409342,0.6166383361663834,1.0,0.5415458454154585,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.6958139534883719,0.6923291162790697,"[0.6558139534883721,0.7283720930232557]",0.1891934820856863,0.44025597440255976,1.0,0.5727427257274272,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,0.9906976744186047,0.9973148837209302,"[0.9906976744186047,1.0]",-1.8638840058265544,0.9789021097890211,1.0,0.11998800119988001,0.575942405759424,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,review_required,215,677,mean_target_neighbor_fraction,0.029767441860465118,0.05787786046511628,"[0.04093023255813954,0.07627906976744186]",-3.040423476708373,0.9998000199980002,1.0,0.00039996000399960006,0.002742582884568686,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,review_required,215,677,source_with_target_neighbor_fraction,0.11627906976744186,0.25813116279069764,"[0.18604651162790697,0.33488372093023255]",-3.7693659746308086,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,uncertain,215,2654,mean_target_neighbor_fraction,0.07441860465116279,0.2294460465116279,"[0.1972093023255814,0.26232558139534884]",-9.270976815957631,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,uncertain,215,2654,source_with_target_neighbor_fraction,0.25116279069767444,0.7289367441860465,"[0.6558139534883721,0.7953488372093023]",-13.367277220499444,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.00558139534883721,0.0011006511627906978,"[0.0,0.0037209302325581397]",3.3725686662406527,0.010698930106989302,0.0602606406026064,0.9973002699730027,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.005490697674418604,"[0.0,0.018604651162790697]",3.3875357203211856,0.0112988701129887,0.0602606406026064,0.9976002399760024,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.18883720930232556,0.014999720930232559,"[0.0074418604651162795,0.02418604651162791]",41.15941446668979,9.999000099990002e-05,0.0015998400159984002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.9116279069767442,0.07400744186046511,"[0.037209302325581395,0.12093023255813953]",40.450631815891356,9.999000099990002e-05,0.0015998400159984002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.00446923076923077,"[0.0,0.02307692307692308]",-0.6739254964369776,1.0,1.0,0.6036396360363964,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.04374615384615385,"[0.0,0.23076923076923078]",-0.6839011267368802,1.0,1.0,0.6036396360363964,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.7153846153846154,0.7401361538461538,"[0.6538461538461539,0.8230769230769232]",-0.5728682725262417,0.7205279472052795,1.0,0.31016898310168983,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,1.0,1.0,"[1.0,1.0]",,1.0,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,review_required,13,677,mean_target_neighbor_fraction,0.03076923076923077,0.04869615384615385,"[0.015384615384615385,0.1]",-0.8220640234329298,0.8395160483951605,1.0,0.2726727327267273,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,review_required,13,677,source_with_target_neighbor_fraction,0.15384615384615385,0.37846153846153846,"[0.07692307692307693,0.6923076923076923]",-1.5624582683541228,0.9722027797220278,1.0,0.09869013098690131,0.49864487235486976,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,uncertain,13,2654,mean_target_neighbor_fraction,0.16153846153846155,0.18662615384615386,"[0.11538461538461539,0.2692307692307692]",-0.6410414408269657,0.7685231476852314,1.0,0.2886711328867113,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,uncertain,13,2654,source_with_target_neighbor_fraction,0.5384615384615384,0.811076923076923,"[0.6153846153846154,1.0]",-2.8635974088594094,0.9972002799720028,1.0,0.014198580141985802,0.07572576075725762,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.038461538461538464,0.0008430769230769231,"[0.0,0.007692307692307693]",13.184217423167706,9.999000099990002e-05,0.0015998400159984002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.23076923076923078,0.008407692307692309,"[0.0,0.07692307692307693]",7.816886055990015,0.0014998500149985001,0.0143985601439856,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.05384615384615384,0.01922923076923077,"[0.0,0.05384615384615384]",2.434853786512075,0.029797020297970205,0.13621494993357808,0.9797020297970203,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.38461538461538464,0.17495384615384615,"[0.0,0.46153846153846156]",1.7058656502526568,0.09219078092190781,0.2854940312420371,0.9676032396760323,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.004186046511627907,0.004067906976744187,"[0.00046511627906976747,0.008837209302325583]",0.05309686109136912,0.46755324467553244,1.0,0.6044395560443956,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.027906976744186046,0.039961395348837206,"[0.004651162790697674,0.08837209302325581]",-0.5588391505082878,0.7293270672932707,1.0,0.3601639836016398,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.5465116279069767,0.6748820930232557,"[0.6413953488372095,0.7069767441860464]",-7.781209045708892,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,1.0,0.9999883720930233,"[1.0,1.0]",0.05006261743211493,0.9975002499750025,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,review_required,215,677,mean_target_neighbor_fraction,0.03906976744186047,0.06358460465116278,"[0.047441860465116274,0.08093023255813953]",-2.8354776750603325,0.999000099990001,1.0,0.0010998900109989002,0.007039296070392961,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,review_required,215,677,source_with_target_neighbor_fraction,0.22325581395348837,0.4819567441860465,"[0.3813953488372093,0.5813953488372093]",-5.016119674946456,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,uncertain,215,2654,mean_target_neighbor_fraction,0.06186046511627908,0.22580720930232565,"[0.19767441860465115,0.25395348837209303]",-11.240060507854611,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,uncertain,215,2654,source_with_target_neighbor_fraction,0.26976744186046514,0.9227953488372092,"[0.8790697674418605,0.9627906976744186]",-29.618619257653748,1.0,1.0,9.999000099990002e-05,0.0010665600106656002,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.0032558139534883722,0.0009326046511627908,"[0.0,0.0037209302325581393]",2.2153275675652413,0.039196080391960805,0.15678432156784322,0.9745025497450255,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.009289302325581394,"[0.0,0.03255813953488372]",1.7879280368466264,0.08239176082391761,0.26365363463653635,0.9543045695430457,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.34511627906976733,0.030725581395348842,"[0.019534883720930228,0.04325581395348837]",51.42576582846607,9.999000099990002e-05,0.0015998400159984002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.9441860465116279,0.27142883720930233,"[0.17674418604651163,0.3674418604651163]",13.831192028428305,9.999000099990002e-05,0.0015998400159984002,1.0,1.0,10000
